국가별,1995,1995,1995,1995,1996,1996,1996,1996,1997,1997,1997,1997,1998,1998,1998,1998,1999,1999,1999,1999,2000,2000,2000,2000,2001,2001,2001,2001,2002,2002,2002,2002,2003,2003,2003,2003,2004,2004,2004,2004,2005,2005,2005,2005,2006,2006,2006,2006,2007,2007,2007,2007,2008,2008,2008,2008,2009,2009,2009,2009,2010,2010,2010,2010,2011,2011,2011,2011,2012,2012,2012,2012,2013,2013,2013,2013,2014,2014,2014,2014,2015,2015,2015,2015,2016,2016,2016,2016,2017,2017,2017,2017,2018,2018,2018,2018,2019,2019,2019,2019,2020,2020,2020,2020,2021,2021,2021,2021,2022,2022,2022,2022,2023,2023,2023,2023
국가별,생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%),생산 (exajoules),- 점유율 (%),소비 (exajoules),- 점유율 (%)
세계,94.1,100,93.5,100,95.4,100,95.7,100,96.8,100,95.6,100,95.1,100,95,100,95.1,100,95.4,100,96.5,100,98.8,100,100.6,100,100.3,100,101.8,100,104.3,100,109.3,100,113.4,100,118.7,100,121.3,100,126.2,100,130.3,100,132.6,100,137.1,100,138.4,100,144.8,100,143,100,146.8,100,142.9,100,144.7,100,150.6,100,151.2,100,161.2,100,158.2,100,162.9,100,158.6,100,165.5,100,161,100,165.1,100,161.6,100,160.5,100,157.2,100,151.9,100,153.9,100,155.5,100,155.5,100,162.5,100,157.9,100,164.8,100,156.9,100,156.5,100,152.3,100,162.7,100,160.6,100,174.1,100,161.5,100,179.2,100,164,100
이란,-,-,0,0.1,-,-,0,0.1,-,-,0,0,-,-,0.1,0,-,-,0.1,0,-,-,0.1,0,-,-,0.1,0,-,-,0.1,0,-,-,0.1,0,-,-,0.1,0,-,-,0.1,0,-,-,0.1,0,-,-,0.1,0,-,-,0.1,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0.1,0,-,-,0.1,0,-,-,0.1,0,-,-,0.1,0,-,-,0.1,0,-,-,0.1,0
이스라엘,-,-,0.2,0.2,-,-,0.2,0.2,-,-,0.2,0.2,-,-,0.2,0.3,-,-,0.2,0.3,-,-,0.3,0.3,-,-,0.3,0.3,-,-,0.3,0.3,-,-,0.3,0.3,-,-,0.3,0.3,-,-,0.3,0.3,-,-,0.3,0.3,-,-,0.3,0.2,-,-,0.3,0.2,-,-,0.3,0.2,-,-,0.3,0.2,-,-,0.3,0.2,-,-,0.4,0.2,-,-,0.3,0.2,-,-,0.3,0.2,-,-,0.3,0.2,-,-,0.2,0.2,-,-,0.2,0.1,-,-,0.2,0.1,-,-,0.2,0.1,-,-,0.2,0.1,-,-,0.2,0.1,-,-,0.2,0.1,-,-,0.1,0.1
일본,0.1,3.6,3.5,3.9,0.2,2,3.6,3.9,0.1,1.7,3.7,3.9,0.1,0.8,3.5,3.9,0.1,0.7,3.7,4.1,0.1,0.7,4,4.2,0.1,0.7,4.1,4.4,0,0.5,4.3,4.4,0,0.7,4.5,4.3,0,0.7,4.6,4.3,0,0,4.8,4.1,0,0,4.7,3.9,0,0,5,3.9,0,0,5.1,3.9,0,0,4.3,3.4,0,0,4.9,3.6,0,0,4.6,3.2,0,0,4.9,3.3,0,0,5.1,3.4,0,0,5,3.3,0,0,5,3.1,0,0,5,3.2,0,0,5.1,3.2,0,0,5,3.1,0,0,4.9,3.1,0,0,4.6,3,0,0,4.9,3,0,0,4.9,3,0,0,4.5,2.8
카자흐스탄,1.5,33.1,1.1,1.2,1.4,30.3,1,1.1,1.3,32.4,0.9,1,1.3,31.9,0.9,1,1.1,37.5,0.8,0.9,1.4,41.4,0.7,1,1.4,47.9,0.9,1,1.3,47.5,0.9,0.9,1.5,51.6,1,1,1.6,48.9,1.1,0.9,1.6,1.5,1.1,0.9,1.7,1.6,1.2,1,1.8,1.6,1.3,1,2,1.7,1.4,1,1.8,1.5,1.3,1,2,1.5,1.4,0.9,2.1,1.5,1.5,0.9,2.2,1.5,1.6,1,2.2,1.5,1.6,0.9,2.1,1.4,1.6,0.9,1.7,1.2,1.1,0.8,1.8,1.2,1.3,1,1.9,1.3,1.5,1,2,1.3,1.5,1.1,1.9,1.2,1.4,1.1,1.9,1.3,1.4,1.1,1.9,1.2,1.4,1,1.9,1,1.4,0.9,1.9,1.1,1.4,0.8
말레이시아,-,-,0.1,0.1,-,-,0.1,0.1,-,-,0.1,0.1,-,-,0.1,0.1,-,-,0.1,0.1,-,-,0.1,0.1,-,-,0.1,0.1,-,-,0.2,0.2,-,-,0.2,0.2,-,-,0.3,0.2,-,-,0.3,0.2,-,-,0.3,0.2,-,-,0.4,0.3,-,-,0.4,0.3,-,-,0.4,0.3,-,-,0.6,0.4,-,-,0.6,0.4,-,-,0.7,0.4,-,-,0.6,0.4,-,-,0.6,0.4,-,-,0.7,0.5,-,-,0.8,0.5,-,-,0.9,0.5,-,-,0.9,0.6,-,-,0.9,0.6,-,-,1,0.8,-,-,1,0.6,-,-,0.9,0.6,-,-,1,0.6
파키스탄,0.1,1.6,0.1,0.1,0.1,1.5,0.1,0.1,0.1,1.5,0.1,0.1,0.1,1.6,0.1,0.1,0.1,1.5,0.1,0.1,0.1,1.8,0.1,0.1,0.1,1.8,0.1,0.1,0.1,1.5,0.1,0.1,0.1,1.5,0.1,0.1,0.1,1.5,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.3,0.2,0.1,0,0.2,0.1,0.1,0,0.2,0.1,0.1,0,0.2,0.1,0.1,0,0.2,0.1,0.1,0,0.1,0.1,0.1,0,0.2,0.1,0.1,0,0.2,0.1,0.1,0,0.2,0.1,0.1,0,0.3,0.2,0.1,0,0.5,0.3,0.1,0.1,0.6,0.3,0.2,0.1,0.7,0.4,0.2,0.1,0.7,0.4,0.2,0.1,0.6,0.4,0.3,0.2,0.6,0.4
필리핀,-,-,0.1,0.1,-,-,0.1,0.1,-,-,0.1,0.1,-,-,0.1,0.1,-,-,0.1,0.1,-,-,0.2,0.2,-,-,0.2,0.2,-,-,0.2,0.2,-,-,0.2,0.2,-,-,0.2,0.2,-,-,0.2,0.2,-,-,0.2,0.2,-,-,0.2,0.2,-,-,0.3,0.2,-,-,0.3,0.2,-,-,0.3,0.2,-,-,0.3,0.2,-,-,0.3,0.3,-,-,0.4,0.3,-,-,0.4,0.3,-,-,0.5,0.3,-,-,0.5,0.4,-,-,0.6,0.4,-,-,0.7,0.4,-,-,0.7,0.5,-,-,0.7,0.5,-,-,0.8,0.5,-,-,0.8,0.5,-,-,0.9,0.5
카타르,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,0,-,-,0,0
사우디아라비아,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0
스리랑카,-,-,0,-,-,-,0,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0,-,-,-,0.1,-,-,-,0.1,-,-,-,0.1,0,-,-,0.1,0,-,-,0.1,0,-,-,0.1,0,-,-,0.1,0,-,-,0.1,0,-,-,0.1,0
