,date,dollar_idx
6396,2020-02-24,99.29000091552734
6397,2020-02-25,98.97000122070312
6398,2020-02-26,99.0
6399,2020-02-27,98.44000244140625
6400,2020-02-28,98.12999725341797
6401,2020-03-02,97.36000061035156
6402,2020-03-03,97.1500015258789
6403,2020-03-04,97.33999633789062
6404,2020-03-05,96.81999969482422
6405,2020-03-06,95.94999694824219
6406,2020-03-09,94.9000015258789
6407,2020-03-10,96.41000366210938
6408,2020-03-11,96.51000213623047
6409,2020-03-12,97.47000122070312
6410,2020-03-13,98.75
6411,2020-03-16,98.08999633789062
6412,2020-03-17,99.58000183105469
6413,2020-03-18,101.16000366210938
6414,2020-03-19,102.76000213623047
6415,2020-03-20,102.81999969482422
6416,2020-03-23,102.48999786376953
6417,2020-03-24,101.73999786376953
6418,2020-03-25,101.05000305175781
6419,2020-03-26,99.41999816894531
6420,2020-03-27,98.37000274658203
6421,2020-03-30,99.18000030517578
6422,2020-03-31,99.05000305175781
6423,2020-04-01,99.66999816894531
6424,2020-04-02,100.18000030517578
6425,2020-04-03,100.58000183105469
6426,2020-04-06,100.69000244140625
6427,2020-04-07,99.9800033569336
6428,2020-04-08,100.12000274658203
6429,2020-04-09,99.5199966430664
6430,2020-04-13,99.3499984741211
6431,2020-04-14,98.88999938964844
6432,2020-04-15,99.45999908447266
6433,2020-04-16,100.02999877929688
6434,2020-04-17,99.77999877929688
6435,2020-04-20,99.95999908447266
6436,2020-04-21,100.26000213623047
6437,2020-04-22,100.38999938964844
6438,2020-04-23,100.43000030517578
6439,2020-04-24,100.37999725341797
6440,2020-04-27,100.04000091552734
6441,2020-04-28,99.87000274658203
6442,2020-04-29,99.56999969482422
6443,2020-04-30,99.0199966430664
6444,2020-05-01,98.80000305175781
6445,2020-05-04,99.4800033569336
6446,2020-05-05,99.70999908447266
6447,2020-05-06,100.08999633789062
6448,2020-05-07,99.88999938964844
6449,2020-05-08,99.7300033569336
6450,2020-05-11,100.23999786376953
6451,2020-05-12,99.93000030517578
6452,2020-05-13,100.23999786376953
6453,2020-05-14,100.47000122070312
6454,2020-05-15,100.4000015258789
6455,2020-05-18,99.66999816894531
6456,2020-05-19,99.37000274658203
6457,2020-05-20,99.12000274658203
6458,2020-05-21,99.37000274658203
6459,2020-05-22,99.86000061035156
6460,2020-05-26,98.91000366210938
6461,2020-05-27,99.05999755859375
6462,2020-05-28,98.37999725341797
6463,2020-05-29,98.33999633789062
6464,2020-06-01,97.83000183105469
6465,2020-06-02,97.66999816894531
6466,2020-06-03,97.27999877929688
6467,2020-06-04,96.68000030517578
6468,2020-06-05,96.94000244140625
6469,2020-06-08,96.62000274658203
6470,2020-06-09,96.31999969482422
6471,2020-06-10,95.95999908447266
6472,2020-06-11,96.7300033569336
6473,2020-06-12,97.31999969482422
6474,2020-06-15,96.68000030517578
6475,2020-06-16,96.95999908447266
6476,2020-06-17,97.16000366210938
6477,2020-06-18,97.41999816894531
6478,2020-06-19,97.62000274658203
6479,2020-06-22,97.04000091552734
6480,2020-06-23,96.69000244140625
6481,2020-06-24,97.1500015258789
6482,2020-06-25,97.43000030517578
6483,2020-06-26,97.5
6484,2020-06-29,97.54000091552734
6485,2020-06-30,97.38999938964844
6486,2020-07-01,97.19999694824219
6487,2020-07-02,97.31999969482422
6488,2020-07-06,96.79000091552734
6489,2020-07-07,96.87999725341797
6490,2020-07-08,96.43000030517578
6491,2020-07-09,96.69999694824219
6492,2020-07-10,96.6500015258789
6493,2020-07-13,96.45999908447266
6494,2020-07-14,96.26000213623047
6495,2020-07-15,96.08000183105469
6496,2020-07-16,96.3499984741211
6497,2020-07-17,95.94000244140625
6498,2020-07-20,95.83000183105469
6499,2020-07-21,95.12000274658203
6500,2020-07-22,94.97000122070312
6501,2020-07-23,94.69000244140625
6502,2020-07-24,94.44000244140625
6503,2020-07-27,93.66999816894531
6504,2020-07-28,93.76000213623047
6505,2020-07-29,93.26000213623047
6506,2020-07-30,93.0199966430664
6507,2020-07-31,93.48999786376953
6508,2020-08-03,93.5
6509,2020-08-04,93.37999725341797
6510,2020-08-05,92.83000183105469
6511,2020-08-06,92.79000091552734
6512,2020-08-07,93.44000244140625
6513,2020-08-10,93.58000183105469
6514,2020-08-11,93.62999725341797
6515,2020-08-12,93.44000244140625
6516,2020-08-13,93.33999633789062
6517,2020-08-14,93.0999984741211
6518,2020-08-17,92.8499984741211
6519,2020-08-18,92.2699966430664
6520,2020-08-19,92.88999938964844
6521,2020-08-20,92.79000091552734
6522,2020-08-21,93.25
6523,2020-08-24,93.30000305175781
6524,2020-08-25,93.0199966430664
6525,2020-08-26,93.01000213623047
6526,2020-08-27,93.01000213623047
6527,2020-08-28,92.37000274658203
6528,2020-08-31,92.13999938964844
6529,2020-09-01,92.33999633789062
6530,2020-09-02,92.8499984741211
6531,2020-09-03,92.73999786376953
6532,2020-09-04,92.72000122070312
6533,2020-09-08,93.4800033569336
6534,2020-09-09,93.26000213623047
6535,2020-09-10,93.33999633789062
6536,2020-09-11,93.33000183105469
6537,2020-09-14,93.06999969482422
6538,2020-09-15,93.05000305175781
6539,2020-09-16,93.20999908447266
6540,2020-09-17,92.97000122070312
6541,2020-09-18,92.93000030517578
6542,2020-09-21,93.54000091552734
6543,2020-09-22,93.98999786376953
6544,2020-09-23,94.38999938964844
6545,2020-09-24,94.3499984741211
6546,2020-09-25,94.58000183105469
6547,2020-09-28,94.26000213623047
6548,2020-09-29,93.88999938964844
6549,2020-09-30,93.88999938964844
6550,2020-10-01,93.70999908447266
6551,2020-10-02,93.83999633789062
6552,2020-10-05,93.51000213623047
6553,2020-10-06,93.83000183105469
6554,2020-10-07,93.62999725341797
6555,2020-10-08,93.61000061035156
6556,2020-10-09,93.05999755859375
6557,2020-10-12,93.06999969482422
6558,2020-10-13,93.52999877929688
6559,2020-10-14,93.37999725341797
6560,2020-10-15,93.86000061035156
6561,2020-10-16,93.68000030517578
6562,2020-10-19,93.43000030517578
6563,2020-10-20,93.06999969482422
6564,2020-10-21,92.61000061035156
6565,2020-10-22,92.94999694824219
6566,2020-10-23,92.7699966430664
6567,2020-10-26,93.05000305175781
6568,2020-10-27,92.94000244140625
6569,2020-10-28,93.41000366210938
6570,2020-10-29,93.95999908447266
6571,2020-10-30,94.04000091552734
6572,2020-11-02,94.05000305175781
6573,2020-11-03,93.55000305175781
6574,2020-11-04,93.41000366210938
6575,2020-11-05,92.52999877929688
6576,2020-11-06,92.2300033569336
6577,2020-11-09,92.7300033569336
6578,2020-11-10,92.75
6579,2020-11-11,93.04000091552734
6580,2020-11-12,92.95999908447266
6581,2020-11-13,92.76000213623047
6582,2020-11-16,92.56999969482422
6583,2020-11-17,92.41999816894531
6584,2020-11-18,92.31999969482422
6585,2020-11-19,92.29000091552734
6586,2020-11-20,92.38999938964844
6587,2020-11-23,92.51000213623047
6588,2020-11-24,92.2300033569336
6589,2020-11-25,91.98999786376953
6590,2020-11-27,91.79000091552734
6591,2020-11-30,91.87000274658203
6592,2020-12-01,91.30999755859375
6593,2020-12-02,91.12000274658203
6594,2020-12-03,90.70999908447266
6595,2020-12-04,90.69999694824219
6596,2020-12-07,90.79000091552734
6597,2020-12-08,90.97000122070312
6598,2020-12-09,91.08999633789062
6599,2020-12-10,90.79000091552734
6600,2020-12-11,90.9800033569336
6601,2020-12-14,90.70999908447266
6602,2020-12-15,90.47000122070312
6603,2020-12-16,90.44999694824219
6604,2020-12-17,89.81999969482422
6605,2020-12-18,90.0199966430664
6606,2020-12-21,90.04000091552734
6607,2020-12-22,90.6500015258789
6608,2020-12-23,90.41000366210938
6609,2020-12-24,90.33000183105469
6610,2020-12-28,90.33999633789062
6611,2020-12-29,90.01000213623047
6612,2020-12-30,89.62999725341797
6613,2020-12-31,89.94000244140625
6614,2021-01-04,89.87999725341797
6615,2021-01-05,89.44000244140625
6616,2021-01-06,89.52999877929688
6617,2021-01-07,89.83000183105469
6618,2021-01-08,90.0999984741211
6619,2021-01-11,90.54000091552734
6620,2021-01-12,90.05000305175781
6621,2021-01-13,90.31999969482422
6622,2021-01-14,90.23999786376953
6623,2021-01-15,90.77999877929688
6624,2021-01-19,90.5
6625,2021-01-20,90.47000122070312
6626,2021-01-21,90.12999725341797
6627,2021-01-22,90.23999786376953
6628,2021-01-25,90.38999938964844
6629,2021-01-26,90.16999816894531
6630,2021-01-27,90.6500015258789
6631,2021-01-28,90.45999908447266
6632,2021-01-29,90.58000183105469
6633,2021-02-01,91.0199966430664
6634,2021-02-02,91.19999694824219
6635,2021-02-03,91.12000274658203
6636,2021-02-04,91.52999877929688
6637,2021-02-05,91.04000091552734
6638,2021-02-08,90.93000030517578
6639,2021-02-09,90.44000244140625
6640,2021-02-10,90.37000274658203
6641,2021-02-11,90.41999816894531
6642,2021-02-12,90.4800033569336
6643,2021-02-16,90.51000213623047
6644,2021-02-17,90.94999694824219
6645,2021-02-18,90.58999633789062
6646,2021-02-19,90.36000061035156
6647,2021-02-22,90.01000213623047
6648,2021-02-23,90.16999816894531
6649,2021-02-24,90.18000030517578
6650,2021-02-25,90.12999725341797
6651,2021-02-26,90.93000030517578
6652,2021-03-01,91.04000091552734
6653,2021-03-02,90.79000091552734
6654,2021-03-03,90.94999694824219
6655,2021-03-04,91.62999725341797
6656,2021-03-05,91.9800033569336
6657,2021-03-08,92.30999755859375
6658,2021-03-09,91.95999908447266
6659,2021-03-10,91.79000091552734
6660,2021-03-11,91.41999816894531
6661,2021-03-12,91.68000030517578
6662,2021-03-15,91.83000183105469
6663,2021-03-16,91.87000274658203
6664,2021-03-17,91.4000015258789
6665,2021-03-18,91.8499984741211
6666,2021-03-19,91.91999816894531
6667,2021-03-22,91.80000305175781
6668,2021-03-23,92.33999633789062
6669,2021-03-24,92.52999877929688
6670,2021-03-25,92.87999725341797
6671,2021-03-26,92.7699966430664
6672,2021-03-29,92.94000244140625
6673,2021-03-30,93.30000305175781
6674,2021-03-31,93.2300033569336
6675,2021-04-01,92.93000030517578
6676,2021-04-05,92.5999984741211
6677,2021-04-06,92.33999633789062
6678,2021-04-07,92.45999908447266
6679,2021-04-08,92.05999755859375
6680,2021-04-09,92.16000366210938
6681,2021-04-12,92.13999938964844
6682,2021-04-13,91.8499984741211
6683,2021-04-14,91.69000244140625
6684,2021-04-15,91.66999816894531
6685,2021-04-16,91.55999755859375
6686,2021-04-19,91.06999969482422
6687,2021-04-20,91.23999786376953
6688,2021-04-21,91.16000366210938
6689,2021-04-22,91.33000183105469
6690,2021-04-23,90.86000061035156
6691,2021-04-26,90.80999755859375
6692,2021-04-27,90.91000366210938
6693,2021-04-28,90.61000061035156
6694,2021-04-29,90.61000061035156
6695,2021-04-30,91.27999877929688
6696,2021-05-03,90.94999694824219
6697,2021-05-04,91.29000091552734
6698,2021-05-05,91.30999755859375
6699,2021-05-06,90.94999694824219
6700,2021-05-07,90.2300033569336
6701,2021-05-10,90.20999908447266
6702,2021-05-11,90.13999938964844
6703,2021-05-12,90.70999908447266
6704,2021-05-13,90.75
6705,2021-05-14,90.31999969482422
6706,2021-05-17,90.22000122070312
6707,2021-05-18,89.75
6708,2021-05-19,90.19000244140625
6709,2021-05-20,89.80999755859375
6710,2021-05-21,90.0199966430664
6711,2021-05-24,89.83000183105469
6712,2021-05-25,89.63999938964844
6713,2021-05-26,90.04000091552734
6714,2021-05-27,89.97000122070312
6715,2021-05-28,90.02999877929688
6716,2021-06-01,89.83000183105469
6717,2021-06-02,89.9000015258789
6718,2021-06-03,90.5
6719,2021-06-04,90.13999938964844
6720,2021-06-07,89.94999694824219
6721,2021-06-08,90.08000183105469
6722,2021-06-09,90.12000274658203
6723,2021-06-10,90.08000183105469
6724,2021-06-11,90.55999755859375
6725,2021-06-14,90.5199966430664
6726,2021-06-15,90.54000091552734
6727,2021-06-16,91.12999725341797
6728,2021-06-17,91.88999938964844
6729,2021-06-18,92.2300033569336
6730,2021-06-21,91.86000061035156
6731,2021-06-22,91.7300033569336
6732,2021-06-23,91.80000305175781
6733,2021-06-24,91.81999969482422
6734,2021-06-25,91.80999755859375
6735,2021-06-28,91.87999725341797
6736,2021-06-29,92.05000305175781
6737,2021-06-30,92.44000244140625
6738,2021-07-01,92.5999984741211
6739,2021-07-02,92.2300033569336
6740,2021-07-06,92.55000305175781
6741,2021-07-07,92.63999938964844
6742,2021-07-08,92.36000061035156
6743,2021-07-09,92.12999725341797
6744,2021-07-12,92.2300033569336
6745,2021-07-13,92.75
6746,2021-07-14,92.41000366210938
6747,2021-07-15,92.62000274658203
6748,2021-07-16,92.69000244140625
6749,2021-07-19,92.88999938964844
6750,2021-07-20,92.97000122070312
6751,2021-07-21,92.75
6752,2021-07-22,92.81999969482422
6753,2021-07-23,92.91000366210938
6754,2021-07-26,92.6500015258789
6755,2021-07-27,92.43000030517578
6756,2021-07-28,92.31999969482422
6757,2021-07-29,91.86000061035156
6758,2021-07-30,92.16999816894531
6759,2021-08-02,92.05000305175781
6760,2021-08-03,92.08000183105469
6761,2021-08-04,92.2699966430664
6762,2021-08-05,92.23999786376953
6763,2021-08-06,92.80000305175781
6764,2021-08-09,92.94999694824219
6765,2021-08-10,93.05999755859375
6766,2021-08-11,92.91000366210938
6767,2021-08-12,93.04000091552734
6768,2021-08-13,92.5199966430664
6769,2021-08-16,92.62999725341797
6770,2021-08-17,93.12999725341797
6771,2021-08-18,93.13999938964844
6772,2021-08-19,93.56999969482422
6773,2021-08-20,93.5
6774,2021-08-23,92.95999908447266
6775,2021-08-24,92.88999938964844
6776,2021-08-25,92.83000183105469
6777,2021-08-26,93.05999755859375
6778,2021-08-27,92.69000244140625
6779,2021-08-30,92.6500015258789
6780,2021-08-31,92.62999725341797
6781,2021-09-01,92.44999694824219
6782,2021-09-02,92.2300033569336
6783,2021-09-03,92.04000091552734
6784,2021-09-07,92.5199966430664
6785,2021-09-08,92.6500015258789
6786,2021-09-09,92.4800033569336
6787,2021-09-10,92.58000183105469
6788,2021-09-13,92.62000274658203
6789,2021-09-14,92.6500015258789
6790,2021-09-15,92.48999786376953
6791,2021-09-16,92.86000061035156
6792,2021-09-17,93.19999694824219
6793,2021-09-20,93.23999786376953
6794,2021-09-21,93.19999694824219
6795,2021-09-22,93.45999908447266
6796,2021-09-23,93.0999984741211
6797,2021-09-24,93.33000183105469
6798,2021-09-27,93.37999725341797
